orderID,created_at
435640,2020-05-15
109648,2020-05-15
110196,2020-05-15
111720,2020-05-15
112868,2020-05-15
113471,2020-05-15
114972,2020-05-15
115102,2020-05-15
116217,2020-05-15
118452,2020-05-15
118744,2020-05-15
118828,2020-05-15
119380,2020-05-15
119827,2020-05-15
121208,2020-05-15
123947,2020-05-15
124128,2020-05-15
125193,2020-05-15
126181,2020-05-15
127677,2020-05-15
130765,2020-05-15
131119,2020-05-15
137624,2020-05-15
137789,2020-05-15
138756,2020-05-15
142549,2020-05-15
143065,2020-05-15
144321,2020-05-15
144515,2020-05-15
145148,2020-05-15
145217,2020-05-15
146269,2020-05-15
150004,2020-05-15
151827,2020-05-15
154168,2020-05-15
155020,2020-05-15
157108,2020-05-15
158404,2020-05-15
158996,2020-05-15
162092,2020-05-15
164251,2020-05-15
166769,2020-05-15
167182,2020-05-15
167216,2020-05-15
167424,2020-05-15
171165,2020-05-15
178525,2020-05-15
178892,2020-05-15
179583,2020-05-15
179738,2020-05-15
182876,2020-05-15
194457,2020-05-15
195880,2020-05-15
197566,2020-05-15
198243,2020-05-15
198920,2020-05-15
201314,2020-05-15
201678,2020-05-15
203560,2020-05-15
205594,2020-05-15
207171,2020-05-15
207981,2020-05-15
211909,2020-05-15
212228,2020-05-15
212334,2020-05-15
212570,2020-05-15
213009,2020-05-15
213091,2020-05-15
215993,2020-05-15
217532,2020-05-15
217819,2020-05-15
112339,2020-05-16
115795,2020-05-16
117241,2020-05-16
117302,2020-05-16
117323,2020-05-16
118253,2020-05-16
121078,2020-05-16
122375,2020-05-16
123255,2020-05-16
123642,2020-05-16
123955,2020-05-16
124095,2020-05-16
124311,2020-05-16
129900,2020-05-16
134925,2020-05-16
135938,2020-05-16
136876,2020-05-16
138264,2020-05-16
143178,2020-05-16
145606,2020-05-16
154567,2020-05-16
157451,2020-05-16
157903,2020-05-16
162471,2020-05-16
163722,2020-05-16
164848,2020-05-16
167384,2020-05-16
168649,2020-05-16
169222,2020-05-16
169479,2020-05-16
173610,2020-05-16
176201,2020-05-16
177599,2020-05-16
181215,2020-05-16
181238,2020-05-16
182586,2020-05-16
183865,2020-05-16
186278,2020-05-16
187259,2020-05-16
187320,2020-05-16
188642,2020-05-16
189326,2020-05-16
191958,2020-05-16
196071,2020-05-16
197603,2020-05-16
198517,2020-05-16
198710,2020-05-16
199353,2020-05-16
199563,2020-05-16
200383,2020-05-16
201852,2020-05-16
202996,2020-05-16
204001,2020-05-16
205310,2020-05-16
205850,2020-05-16
209716,2020-05-16
210795,2020-05-16
214278,2020-05-16
214549,2020-05-16
217169,2020-05-16
218829,2020-05-16
437073,2020-05-16
437159,2020-05-16
437743,2020-05-16
441864,2020-05-16
443771,2020-05-16
446480,2020-05-16
447727,2020-05-16
448439,2020-05-16
449135,2020-05-16
449761,2020-05-16
450500,2020-05-16
452495,2020-05-16
453855,2020-05-16
454508,2020-05-16
455909,2020-05-16
456480,2020-05-16
456548,2020-05-16
459109,2020-05-16
459258,2020-05-16
460449,2020-05-16
462523,2020-05-16
463980,2020-05-16
466541,2020-05-16
467774,2020-05-16
470429,2020-05-16
471489,2020-05-16
473800,2020-05-16
473949,2020-05-16
474358,2020-05-16
477315,2020-05-16
478780,2020-05-16
480919,2020-05-16
483335,2020-05-16
483535,2020-05-16
483685,2020-05-16
485439,2020-05-16
486860,2020-05-16
488253,2020-05-16
488394,2020-05-16
488428,2020-05-16
489009,2020-05-16
489847,2020-05-16
491564,2020-05-16
494921,2020-05-16
497089,2020-05-16
498615,2020-05-16
19,2020-05-16
736,2020-05-16
2911,2020-05-16
6980,2020-05-16
7618,2020-05-16
8081,2020-05-16
11222,2020-05-16
14243,2020-05-16
14739,2020-05-16
16531,2020-05-16
18253,2020-05-16
18565,2020-05-16
21740,2020-05-16
24342,2020-05-16
25505,2020-05-16
26821,2020-05-16
26972,2020-05-16
30541,2020-05-16
31070,2020-05-16
37534,2020-05-16
37645,2020-05-16
39700,2020-05-16
41350,2020-05-16
45820,2020-05-16
46444,2020-05-16
46693,2020-05-16
47116,2020-05-16
47897,2020-05-16
48948,2020-05-16
49993,2020-05-16
50031,2020-05-16
51442,2020-05-16
51799,2020-05-16
51894,2020-05-16
56197,2020-05-16
56222,2020-05-16
57762,2020-05-16
60343,2020-05-16
61153,2020-05-16
61931,2020-05-16
63047,2020-05-16
63381,2020-05-16
65657,2020-05-16
68010,2020-05-16
69642,2020-05-16
70512,2020-05-16
70822,2020-05-16
75078,2020-05-16
75596,2020-05-16
75790,2020-05-16
82267,2020-05-16
82950,2020-05-16
83028,2020-05-16
83795,2020-05-16
84854,2020-05-16
92101,2020-05-16
92526,2020-05-16
93180,2020-05-16
97544,2020-05-16
100815,2020-05-16
101907,2020-05-16
102460,2020-05-16
102482,2020-05-16
102847,2020-05-16
104755,2020-05-16
107535,2020-05-16
220194,2020-05-16
220303,2020-05-16
222678,2020-05-16
228945,2020-05-16
229612,2020-05-16
231847,2020-05-16
232264,2020-05-16
232807,2020-05-16
233342,2020-05-16
237290,2020-05-16
238581,2020-05-16
239726,2020-05-16
242109,2020-05-16
243218,2020-05-16
244104,2020-05-16
245364,2020-05-16
245803,2020-05-16
250548,2020-05-16
256747,2020-05-16
256960,2020-05-16
257859,2020-05-16
258201,2020-05-16
261684,2020-05-16
262939,2020-05-16
263741,2020-05-16
266665,2020-05-16
267073,2020-05-16
271356,2020-05-16
271463,2020-05-16
273751,2020-05-16
274378,2020-05-16
276417,2020-05-16
276837,2020-05-16
278055,2020-05-16
281871,2020-05-16
282845,2020-05-16
285748,2020-05-16
288923,2020-05-16
290159,2020-05-16
290216,2020-05-16
291185,2020-05-16
296102,2020-05-16
296627,2020-05-16
297517,2020-05-16
300310,2020-05-16
301587,2020-05-16
304306,2020-05-16
305387,2020-05-16
306503,2020-05-16
309427,2020-05-16
309923,2020-05-16
309967,2020-05-16
310208,2020-05-16
310669,2020-05-16
311668,2020-05-16
311870,2020-05-16
312955,2020-05-16
314128,2020-05-16
316757,2020-05-16
320532,2020-05-16
322181,2020-05-16
322643,2020-05-16
323607,2020-05-16
323666,2020-05-16
325019,2020-05-16
325570,2020-05-16
328553,2020-05-16
333250,2020-05-16
334062,2020-05-16
335282,2020-05-16
337145,2020-05-16
340908,2020-05-16
343938,2020-05-16
343967,2020-05-16
346749,2020-05-16
346979,2020-05-16
348978,2020-05-16
353196,2020-05-16
354480,2020-05-16
355834,2020-05-16
360149,2020-05-16
361101,2020-05-16
361573,2020-05-16
363802,2020-05-16
364733,2020-05-16
367289,2020-05-16
370851,2020-05-16
371470,2020-05-16
371979,2020-05-16
375250,2020-05-16
375775,2020-05-16
375776,2020-05-16
376684,2020-05-16
379628,2020-05-16
379660,2020-05-16
381131,2020-05-16
382107,2020-05-16
385915,2020-05-16
387328,2020-05-16
392902,2020-05-16
394003,2020-05-16
397748,2020-05-16
398069,2020-05-16
398742,2020-05-16
398753,2020-05-16
400339,2020-05-16
401849,2020-05-16
403563,2020-05-16
403853,2020-05-16
404494,2020-05-16
404676,2020-05-16
405636,2020-05-16
405712,2020-05-16
406294,2020-05-16
407547,2020-05-16
410281,2020-05-16
410384,2020-05-16
410881,2020-05-16
411104,2020-05-16
412425,2020-05-16
412784,2020-05-16
412985,2020-05-16
413036,2020-05-16
414673,2020-05-16
416834,2020-05-16
419946,2020-05-16
420272,2020-05-16
420305,2020-05-16
421821,2020-05-16
426329,2020-05-16
426726,2020-05-16
434610,2020-05-16
435173,2020-05-16
329235,2020-05-17
330612,2020-05-17
330866,2020-05-17
333825,2020-05-17
339444,2020-05-17
340498,2020-05-17
344701,2020-05-17
346333,2020-05-17
346707,2020-05-17
347612,2020-05-17
352356,2020-05-17
352910,2020-05-17
353466,2020-05-17
354315,2020-05-17
357693,2020-05-17
358240,2020-05-17
361244,2020-05-17
362025,2020-05-17
363221,2020-05-17
363850,2020-05-17
364584,2020-05-17
366220,2020-05-17
366297,2020-05-17
367304,2020-05-17
367561,2020-05-17
368751,2020-05-17
369688,2020-05-17
369988,2020-05-17
370020,2020-05-17
371089,2020-05-17
374284,2020-05-17
374741,2020-05-17
376065,2020-05-17
377431,2020-05-17
379626,2020-05-17
381024,2020-05-17
382624,2020-05-17
382690,2020-05-17
383405,2020-05-17
383510,2020-05-17
386015,2020-05-17
386627,2020-05-17
387339,2020-05-17
389741,2020-05-17
391455,2020-05-17
393395,2020-05-17
394025,2020-05-17
395552,2020-05-17
397280,2020-05-17
404120,2020-05-17
404880,2020-05-17
404893,2020-05-17
406587,2020-05-17
409376,2020-05-17
410508,2020-05-17
413439,2020-05-17
414491,2020-05-17
416795,2020-05-17
417695,2020-05-17
417703,2020-05-17
418629,2020-05-17
419148,2020-05-17
421824,2020-05-17
422540,2020-05-17
422791,2020-05-17
425001,2020-05-17
427066,2020-05-17
427771,2020-05-17
428719,2020-05-17
430812,2020-05-17
431521,2020-05-17
431855,2020-05-17
432396,2020-05-17
433643,2020-05-17
435991,2020-05-17
152,2020-05-17
1153,2020-05-17
1441,2020-05-17
5548,2020-05-17
7927,2020-05-17
8611,2020-05-17
8770,2020-05-17
8838,2020-05-17
10797,2020-05-17
11058,2020-05-17
11526,2020-05-17
11924,2020-05-17
13259,2020-05-17
19450,2020-05-17
21706,2020-05-17
22186,2020-05-17
22503,2020-05-17
25003,2020-05-17
26111,2020-05-17
29557,2020-05-17
29681,2020-05-17
29892,2020-05-17
31680,2020-05-17
32025,2020-05-17
36584,2020-05-17
38424,2020-05-17
40624,2020-05-17
40754,2020-05-17
41943,2020-05-17
43704,2020-05-17
43894,2020-05-17
45050,2020-05-17
46676,2020-05-17
47494,2020-05-17
47885,2020-05-17
48363,2020-05-17
49511,2020-05-17
51008,2020-05-17
53227,2020-05-17
54193,2020-05-17
54604,2020-05-17
54643,2020-05-17
57876,2020-05-17
58078,2020-05-17
58471,2020-05-17
62072,2020-05-17
62523,2020-05-17
62949,2020-05-17
63732,2020-05-17
64594,2020-05-17
65545,2020-05-17
72062,2020-05-17
73309,2020-05-17
73617,2020-05-17
73793,2020-05-17
73996,2020-05-17
78760,2020-05-17
79556,2020-05-17
79667,2020-05-17
80145,2020-05-17
82023,2020-05-17
83488,2020-05-17
83756,2020-05-17
87062,2020-05-17
88357,2020-05-17
90427,2020-05-17
91592,2020-05-17
93474,2020-05-17
94444,2020-05-17
94842,2020-05-17
99608,2020-05-17
102219,2020-05-17
105072,2020-05-17
106117,2020-05-17
106398,2020-05-17
108174,2020-05-17
108410,2020-05-17
109990,2020-05-17
110715,2020-05-17
111287,2020-05-17
115909,2020-05-17
117931,2020-05-17
119489,2020-05-17
120064,2020-05-17
120301,2020-05-17
122135,2020-05-17
126983,2020-05-17
128145,2020-05-17
130195,2020-05-17
131397,2020-05-17
132828,2020-05-17
135549,2020-05-17
135614,2020-05-17
136292,2020-05-17
136942,2020-05-17
142112,2020-05-17
150484,2020-05-17
164465,2020-05-17
165874,2020-05-17
166016,2020-05-17
166505,2020-05-17
167139,2020-05-17
167903,2020-05-17
172211,2020-05-17
172955,2020-05-17
173993,2020-05-17
174162,2020-05-17
174309,2020-05-17
174479,2020-05-17
174709,2020-05-17
177096,2020-05-17
177572,2020-05-17
177603,2020-05-17
181218,2020-05-17
181267,2020-05-17
181430,2020-05-17
183248,2020-05-17
185453,2020-05-17
188729,2020-05-17
192764,2020-05-17
196550,2020-05-17
196763,2020-05-17
197091,2020-05-17
201350,2020-05-17
201897,2020-05-17
205923,2020-05-17
207555,2020-05-17
207575,2020-05-17
209986,2020-05-17
214886,2020-05-17
214920,2020-05-17
219866,2020-05-17
438086,2020-05-17
439021,2020-05-17
439065,2020-05-17
441580,2020-05-17
444369,2020-05-17
444542,2020-05-17
444567,2020-05-17
446478,2020-05-17
446697,2020-05-17
449650,2020-05-17
451263,2020-05-17
456099,2020-05-17
457278,2020-05-17
458480,2020-05-17
460667,2020-05-17
460963,2020-05-17
462984,2020-05-17
464888,2020-05-17
465498,2020-05-17
467475,2020-05-17
470825,2020-05-17
471531,2020-05-17
472533,2020-05-17
475263,2020-05-17
480289,2020-05-17
483132,2020-05-17
484168,2020-05-17
485968,2020-05-17
486945,2020-05-17
487621,2020-05-17
497292,2020-05-17
498066,2020-05-17
222053,2020-05-17
224903,2020-05-17
228425,2020-05-17
229152,2020-05-17
229460,2020-05-17
236454,2020-05-17
237794,2020-05-17
238922,2020-05-17
239668,2020-05-17
241076,2020-05-17
242900,2020-05-17
243417,2020-05-17
244630,2020-05-17
244918,2020-05-17
248636,2020-05-17
249263,2020-05-17
249494,2020-05-17
254733,2020-05-17
255769,2020-05-17
257925,2020-05-17
261033,2020-05-17
261220,2020-05-17
261438,2020-05-17
262183,2020-05-17
263730,2020-05-17
264380,2020-05-17
276655,2020-05-17
278160,2020-05-17
279069,2020-05-17
279721,2020-05-17
282548,2020-05-17
282854,2020-05-17
283775,2020-05-17
284042,2020-05-17
284131,2020-05-17
284243,2020-05-17
287348,2020-05-17
289359,2020-05-17
290704,2020-05-17
294714,2020-05-17
295862,2020-05-17
299494,2020-05-17
301500,2020-05-17
302880,2020-05-17
305045,2020-05-17
306275,2020-05-17
306687,2020-05-17
306960,2020-05-17
307283,2020-05-17
309515,2020-05-17
310737,2020-05-17
310971,2020-05-17
312422,2020-05-17
312472,2020-05-17
314417,2020-05-17
314552,2020-05-17
318952,2020-05-17
322638,2020-05-17
326767,2020-05-17
327779,2020-05-17
220730,2020-05-18
223140,2020-05-18
224081,2020-05-18
224188,2020-05-18
225297,2020-05-18
225385,2020-05-18
225582,2020-05-18
229109,2020-05-18
230742,2020-05-18
230881,2020-05-18
232495,2020-05-18
233971,2020-05-18
235744,2020-05-18
239909,2020-05-18
241328,2020-05-18
242605,2020-05-18
242623,2020-05-18
245361,2020-05-18
252731,2020-05-18
253697,2020-05-18
259939,2020-05-18
265449,2020-05-18
267016,2020-05-18
267165,2020-05-18
278683,2020-05-18
282052,2020-05-18
284107,2020-05-18
284486,2020-05-18
286548,2020-05-18
288306,2020-05-18
293501,2020-05-18
294227,2020-05-18
294950,2020-05-18
298237,2020-05-18
300842,2020-05-18
305044,2020-05-18
308062,2020-05-18
310927,2020-05-18
311950,2020-05-18
316903,2020-05-18
320454,2020-05-18
322802,2020-05-18
325388,2020-05-18
325728,2020-05-18
326394,2020-05-18
111154,2020-05-18
112969,2020-05-18
115578,2020-05-18
116886,2020-05-18
117751,2020-05-18
118181,2020-05-18
118478,2020-05-18
119914,2020-05-18
121217,2020-05-18
123531,2020-05-18
124191,2020-05-18
124688,2020-05-18
126774,2020-05-18
129560,2020-05-18
129801,2020-05-18
132507,2020-05-18
132555,2020-05-18
134489,2020-05-18
134578,2020-05-18
135170,2020-05-18
135767,2020-05-18
138387,2020-05-18
139967,2020-05-18
142338,2020-05-18
144395,2020-05-18
146652,2020-05-18
147206,2020-05-18
147389,2020-05-18
151079,2020-05-18
154519,2020-05-18
160048,2020-05-18
162131,2020-05-18
162950,2020-05-18
163360,2020-05-18
163756,2020-05-18
164474,2020-05-18
164663,2020-05-18
167144,2020-05-18
167764,2020-05-18
170236,2020-05-18
171235,2020-05-18
172031,2020-05-18
175064,2020-05-18
175073,2020-05-18
175567,2020-05-18
176403,2020-05-18
176682,2020-05-18
177268,2020-05-18
178888,2020-05-18
180069,2020-05-18
180433,2020-05-18
180784,2020-05-18
182322,2020-05-18
188698,2020-05-18
192518,2020-05-18
197561,2020-05-18
198693,2020-05-18
203189,2020-05-18
205486,2020-05-18
206990,2020-05-18
207830,2020-05-18
212468,2020-05-18
214296,2020-05-18
216367,2020-05-18
216815,2020-05-18
328373,2020-05-18
329142,2020-05-18
330304,2020-05-18
331463,2020-05-18
333903,2020-05-18
335867,2020-05-18
337089,2020-05-18
338273,2020-05-18
339853,2020-05-18
343195,2020-05-18
343567,2020-05-18
347424,2020-05-18
350699,2020-05-18
351377,2020-05-18
351378,2020-05-18
353144,2020-05-18
354934,2020-05-18
356554,2020-05-18
357238,2020-05-18
357824,2020-05-18
358146,2020-05-18
362174,2020-05-18
364005,2020-05-18
364285,2020-05-18
364492,2020-05-18
365325,2020-05-18
366074,2020-05-18
368038,2020-05-18
368182,2020-05-18
368372,2020-05-18
368805,2020-05-18
369420,2020-05-18
371752,2020-05-18
375434,2020-05-18
376537,2020-05-18
382822,2020-05-18
383883,2020-05-18
386875,2020-05-18
386891,2020-05-18
387074,2020-05-18
387263,2020-05-18
387723,2020-05-18
389389,2020-05-18
392029,2020-05-18
393341,2020-05-18
394433,2020-05-18
395300,2020-05-18
395602,2020-05-18
398716,2020-05-18
399113,2020-05-18
402651,2020-05-18
403111,2020-05-18
404475,2020-05-18
406185,2020-05-18
406508,2020-05-18
409780,2020-05-18
409941,2020-05-18
413698,2020-05-18
418565,2020-05-18
419329,2020-05-18
419983,2020-05-18
420944,2020-05-18
425395,2020-05-18
426918,2020-05-18
427021,2020-05-18
428566,2020-05-18
430898,2020-05-18
433181,2020-05-18
433444,2020-05-18
151,2020-05-18
1300,2020-05-18
1308,2020-05-18
2442,2020-05-18
4269,2020-05-18
7869,2020-05-18
8086,2020-05-18
8747,2020-05-18
9708,2020-05-18
11063,2020-05-18
11500,2020-05-18
12398,2020-05-18
14113,2020-05-18
14678,2020-05-18
15538,2020-05-18
17493,2020-05-18
18612,2020-05-18
20269,2020-05-18
22579,2020-05-18
23672,2020-05-18
27009,2020-05-18
29353,2020-05-18
30265,2020-05-18
30785,2020-05-18
31310,2020-05-18
32941,2020-05-18
33425,2020-05-18
35536,2020-05-18
37197,2020-05-18
37246,2020-05-18
39479,2020-05-18
39574,2020-05-18
41039,2020-05-18
42658,2020-05-18
44851,2020-05-18
47118,2020-05-18
48390,2020-05-18
48538,2020-05-18
49336,2020-05-18
49567,2020-05-18
51663,2020-05-18
57953,2020-05-18
58921,2020-05-18
59238,2020-05-18
59565,2020-05-18
60070,2020-05-18
60110,2020-05-18
60763,2020-05-18
60979,2020-05-18
61439,2020-05-18
61509,2020-05-18
63032,2020-05-18
68939,2020-05-18
68973,2020-05-18
72593,2020-05-18
72801,2020-05-18
73198,2020-05-18
77232,2020-05-18
81602,2020-05-18
83241,2020-05-18
84804,2020-05-18
86068,2020-05-18
86864,2020-05-18
86954,2020-05-18
89314,2020-05-18
93171,2020-05-18
93850,2020-05-18
99265,2020-05-18
100041,2020-05-18
101163,2020-05-18
104602,2020-05-18
105540,2020-05-18
106306,2020-05-18
107390,2020-05-18
437789,2020-05-18
439030,2020-05-18
440656,2020-05-18
443638,2020-05-18
444424,2020-05-18
450115,2020-05-18
450963,2020-05-18
455669,2020-05-18
455767,2020-05-18
457458,2020-05-18
462888,2020-05-18
463435,2020-05-18
463732,2020-05-18
464003,2020-05-18
465111,2020-05-18
465316,2020-05-18
466079,2020-05-18
466345,2020-05-18
466718,2020-05-18
467694,2020-05-18
468012,2020-05-18
468059,2020-05-18
468790,2020-05-18
469057,2020-05-18
469239,2020-05-18
469401,2020-05-18
471131,2020-05-18
471899,2020-05-18
472787,2020-05-18
474680,2020-05-18
476821,2020-05-18
476872,2020-05-18
477992,2020-05-18
478372,2020-05-18
478647,2020-05-18
479611,2020-05-18
481687,2020-05-18
485328,2020-05-18
488497,2020-05-18
489620,2020-05-18
491097,2020-05-18
491727,2020-05-18
492969,2020-05-18
494691,2020-05-18
496865,2020-05-18
497271,2020-05-18
498101,2020-05-18
436733,2020-05-19
438259,2020-05-19
439477,2020-05-19
440244,2020-05-19
440846,2020-05-19
443412,2020-05-19
445961,2020-05-19
447274,2020-05-19
447449,2020-05-19
450646,2020-05-19
451155,2020-05-19
451915,2020-05-19
452762,2020-05-19
455412,2020-05-19
455574,2020-05-19
455973,2020-05-19
456632,2020-05-19
456898,2020-05-19
459214,2020-05-19
461512,2020-05-19
462766,2020-05-19
463564,2020-05-19
464913,2020-05-19
465655,2020-05-19
466834,2020-05-19
467003,2020-05-19
468079,2020-05-19
469272,2020-05-19
471460,2020-05-19
473983,2020-05-19
478257,2020-05-19
478871,2020-05-19
478889,2020-05-19
482544,2020-05-19
483466,2020-05-19
483568,2020-05-19
484605,2020-05-19
485267,2020-05-19
485556,2020-05-19
489838,2020-05-19
490820,2020-05-19
494015,2020-05-19
494034,2020-05-19
494502,2020-05-19
496425,2020-05-19
496592,2020-05-19
329882,2020-05-19
332236,2020-05-19
335264,2020-05-19
336831,2020-05-19
338811,2020-05-19
342285,2020-05-19
342453,2020-05-19
345282,2020-05-19
346716,2020-05-19
347628,2020-05-19
349386,2020-05-19
350096,2020-05-19
350912,2020-05-19
352204,2020-05-19
354006,2020-05-19
355491,2020-05-19
358006,2020-05-19
358024,2020-05-19
360370,2020-05-19
362973,2020-05-19
364825,2020-05-19
364950,2020-05-19
365996,2020-05-19
366269,2020-05-19
367038,2020-05-19
368681,2020-05-19
369040,2020-05-19
370285,2020-05-19
375282,2020-05-19
376006,2020-05-19
376656,2020-05-19
377831,2020-05-19
382039,2020-05-19
386996,2020-05-19
397992,2020-05-19
399722,2020-05-19
400981,2020-05-19
401645,2020-05-19
404171,2020-05-19
406415,2020-05-19
408111,2020-05-19
411002,2020-05-19
413690,2020-05-19
414936,2020-05-19
415300,2020-05-19
415936,2020-05-19
417305,2020-05-19
417612,2020-05-19
419789,2020-05-19
421389,2020-05-19
421968,2020-05-19
423385,2020-05-19
423453,2020-05-19
423653,2020-05-19
426891,2020-05-19
427095,2020-05-19
427925,2020-05-19
428504,2020-05-19
429988,2020-05-19
431775,2020-05-19
431885,2020-05-19
432360,2020-05-19
432929,2020-05-19
433162,2020-05-19
435360,2020-05-19
221097,2020-05-19
223296,2020-05-19
228766,2020-05-19
228853,2020-05-19
228896,2020-05-19
232967,2020-05-19
234168,2020-05-19
234704,2020-05-19
235130,2020-05-19
235957,2020-05-19
236196,2020-05-19
239440,2020-05-19
240792,2020-05-19
242209,2020-05-19
243903,2020-05-19
246758,2020-05-19
248577,2020-05-19
249118,2020-05-19
251458,2020-05-19
253895,2020-05-19
254498,2020-05-19
255651,2020-05-19
258771,2020-05-19
258941,2020-05-19
260993,2020-05-19
261794,2020-05-19
264034,2020-05-19
264169,2020-05-19
265407,2020-05-19
266232,2020-05-19
266281,2020-05-19
267069,2020-05-19
267950,2020-05-19
270799,2020-05-19
271202,2020-05-19
271447,2020-05-19
272869,2020-05-19
275183,2020-05-19
280240,2020-05-19
284136,2020-05-19
284696,2020-05-19
284793,2020-05-19
286654,2020-05-19
289819,2020-05-19
292051,2020-05-19
298818,2020-05-19
300085,2020-05-19
304993,2020-05-19
305206,2020-05-19
305440,2020-05-19
311488,2020-05-19
317381,2020-05-19
318648,2020-05-19
319379,2020-05-19
319722,2020-05-19
321619,2020-05-19
322664,2020-05-19
324578,2020-05-19
326263,2020-05-19
328070,2020-05-19
328250,2020-05-19
112228,2020-05-19
113076,2020-05-19
113101,2020-05-19
114122,2020-05-19
117604,2020-05-19
119938,2020-05-19
121812,2020-05-19
122250,2020-05-19
122599,2020-05-19
122817,2020-05-19
123982,2020-05-19
124680,2020-05-19
125038,2020-05-19
125511,2020-05-19
129543,2020-05-19
129570,2020-05-19
130279,2020-05-19
134452,2020-05-19
134629,2020-05-19
137421,2020-05-19
141785,2020-05-19
143266,2020-05-19
143873,2020-05-19
144637,2020-05-19
146729,2020-05-19
147000,2020-05-19
149480,2020-05-19
151428,2020-05-19
152445,2020-05-19
154687,2020-05-19
155440,2020-05-19
157229,2020-05-19
157792,2020-05-19
160212,2020-05-19
160851,2020-05-19
162147,2020-05-19
162170,2020-05-19
166314,2020-05-19
173341,2020-05-19
174086,2020-05-19
174202,2020-05-19
174750,2020-05-19
179459,2020-05-19
182046,2020-05-19
183917,2020-05-19
184636,2020-05-19
186234,2020-05-19
188776,2020-05-19
189545,2020-05-19
190497,2020-05-19
190893,2020-05-19
190928,2020-05-19
190936,2020-05-19
192277,2020-05-19
193736,2020-05-19
193941,2020-05-19
194584,2020-05-19
194845,2020-05-19
195569,2020-05-19
196031,2020-05-19
198370,2020-05-19
198475,2020-05-19
199348,2020-05-19
199566,2020-05-19
205892,2020-05-19
206104,2020-05-19
206475,2020-05-19
206665,2020-05-19
207998,2020-05-19
208557,2020-05-19
208799,2020-05-19
210910,2020-05-19
212352,2020-05-19
214548,2020-05-19
214558,2020-05-19
215767,2020-05-19
216378,2020-05-19
218127,2020-05-19
219042,2020-05-19
2224,2020-05-19
4489,2020-05-19
5932,2020-05-19
5939,2020-05-19
6219,2020-05-19
11452,2020-05-19
11899,2020-05-19
12027,2020-05-19
13181,2020-05-19
14292,2020-05-19
17480,2020-05-19
22661,2020-05-19
25034,2020-05-19
25317,2020-05-19
30365,2020-05-19
32545,2020-05-19
33290,2020-05-19
34565,2020-05-19
41812,2020-05-19
44506,2020-05-19
46228,2020-05-19
46751,2020-05-19
46991,2020-05-19
48778,2020-05-19
50515,2020-05-19
51075,2020-05-19
53930,2020-05-19
64204,2020-05-19
66824,2020-05-19
67360,2020-05-19
67785,2020-05-19
70577,2020-05-19
72321,2020-05-19
72528,2020-05-19
73076,2020-05-19
74660,2020-05-19
75309,2020-05-19
75377,2020-05-19
76271,2020-05-19
76555,2020-05-19
76977,2020-05-19
77328,2020-05-19
77705,2020-05-19
78144,2020-05-19
85031,2020-05-19
86461,2020-05-19
86679,2020-05-19
87253,2020-05-19
87276,2020-05-19
87475,2020-05-19
93621,2020-05-19
95030,2020-05-19
95865,2020-05-19
97205,2020-05-19
100371,2020-05-19
101848,2020-05-19
102287,2020-05-19
102349,2020-05-19
104635,2020-05-19
104812,2020-05-19
105093,2020-05-19
105380,2020-05-19
105505,2020-05-19
106093,2020-05-19
108529,2020-05-19
1472,2020-05-20
2379,2020-05-20
3295,2020-05-20
3914,2020-05-20
4172,2020-05-20
5344,2020-05-20
6764,2020-05-20
7208,2020-05-20
8024,2020-05-20
8326,2020-05-20
9600,2020-05-20
13471,2020-05-20
14239,2020-05-20
14536,2020-05-20
14723,2020-05-20
16961,2020-05-20
22781,2020-05-20
23926,2020-05-20
24976,2020-05-20
28680,2020-05-20
31999,2020-05-20
35089,2020-05-20
35925,2020-05-20
38372,2020-05-20
41891,2020-05-20
42490,2020-05-20
42791,2020-05-20
43206,2020-05-20
45680,2020-05-20
48011,2020-05-20
48971,2020-05-20
50944,2020-05-20
51536,2020-05-20
53168,2020-05-20
54232,2020-05-20
54903,2020-05-20
56110,2020-05-20
60685,2020-05-20
62295,2020-05-20
63451,2020-05-20
63513,2020-05-20
65585,2020-05-20
66089,2020-05-20
71844,2020-05-20
73240,2020-05-20
75285,2020-05-20
76237,2020-05-20
79775,2020-05-20
83067,2020-05-20
89053,2020-05-20
95200,2020-05-20
96209,2020-05-20
96997,2020-05-20
98231,2020-05-20
99182,2020-05-20
101785,2020-05-20
103364,2020-05-20
104597,2020-05-20
106263,2020-05-20
108583,2020-05-20
108860,2020-05-20
222742,2020-05-20
226431,2020-05-20
228183,2020-05-20
229795,2020-05-20
231758,2020-05-20
233768,2020-05-20
236876,2020-05-20
237755,2020-05-20
237960,2020-05-20
238192,2020-05-20
242653,2020-05-20
246953,2020-05-20
249541,2020-05-20
250215,2020-05-20
251204,2020-05-20
253873,2020-05-20
255878,2020-05-20
256487,2020-05-20
256651,2020-05-20
260030,2020-05-20
260990,2020-05-20
261132,2020-05-20
261706,2020-05-20
264416,2020-05-20
265810,2020-05-20
266644,2020-05-20
267065,2020-05-20
268637,2020-05-20
269717,2020-05-20
271046,2020-05-20
273754,2020-05-20
273782,2020-05-20
274011,2020-05-20
274152,2020-05-20
274230,2020-05-20
274780,2020-05-20
274839,2020-05-20
275221,2020-05-20
275755,2020-05-20
277337,2020-05-20
277365,2020-05-20
277624,2020-05-20
281290,2020-05-20
282417,2020-05-20
284120,2020-05-20
284485,2020-05-20
